data,valor
2023-03-02,1
2023-03-02,1
2023-03-02,1
2023-03-02,1
2023-03-02,1
2023-03-03,1
2023-03-03,1
2023-03-03,1
2023-03-03,1
2023-03-03,1
2023-03-03,1
2023-03-03,1
2023-03-03,1
2023-03-03,1
2023-03-03,1
2023-03-03,1
2023-03-03,1
2023-03-03,1
2023-03-03,1
2023-03-03,1
2023-03-03,1
2023-03-03,1
2023-03-03,1
2023-03-03,1
2023-03-03,1
2023-03-03,1
2023-03-03,1
2023-03-03,1
2023-03-03,1
2023-03-04,1
2023-03-04,1
2023-03-04,1
2023-03-04,1
2023-03-04,1
2023-03-04,1
2023-03-04,1
2023-03-04,1
2023-03-04,1
2023-03-04,1
2023-03-04,1
2023-03-04,1
2023-03-04,1
2023-03-04,1
2023-03-04,1
2023-03-04,1
2023-03-04,1
2023-03-04,1
2023-03-04,1
2023-03-04,1
2023-03-04,1
2023-03-04,1
2023-03-04,1
2023-03-04,1
2023-03-05,1
2023-03-05,1
2023-03-05,1
2023-03-05,1
2023-03-05,1
2023-03-05,1
2023-03-05,1
2023-03-05,1
2023-03-05,1
2023-03-05,1
2023-03-05,1
2023-03-05,1
2023-03-05,1
2023-03-05,1
2023-03-05,1
2023-03-05,1
2023-03-05,1
2023-03-05,1
2023-03-05,1
2023-03-05,1
2023-03-05,1
2023-03-05,1
2023-03-05,1
2023-03-05,1
2023-03-06,1
2023-03-06,1
2023-03-06,1
2023-03-06,1
2023-03-06,1
2023-03-06,1
2023-03-06,1
2023-03-06,1
2023-03-06,1
2023-03-06,1
2023-03-06,1
2023-03-06,1
2023-03-06,1
2023-03-06,1
2023-03-06,1
2023-03-06,1
2023-03-06,1
2023-03-06,1
2023-03-06,1
2023-03-06,1
2023-03-06,1
2023-03-06,1
2023-03-06,1
2023-03-06,1
2023-03-07,1
2023-03-07,1
2023-03-07,1
2023-03-07,1
2023-03-07,1
2023-03-07,1
2023-03-07,1
2023-03-07,1
2023-03-07,1
2023-03-07,1
2023-03-07,1
2023-03-07,1
2023-03-07,1
2023-03-07,1
2023-03-07,1
2023-03-07,1
2023-03-07,1
2023-03-07,1
2023-03-07,1
2023-03-07,1
2023-03-07,1
2023-03-07,1
2023-03-07,1
2023-03-07,1
2023-03-08,1
2023-03-08,1
2023-03-08,1
2023-03-08,1
2023-03-08,1
2023-03-08,1
2023-03-08,1
2023-03-08,1
2023-03-08,1
2023-03-08,1
2023-03-08,1
2023-03-08,1
2023-03-08,1
2023-03-08,1
2023-03-08,1
2023-03-08,1
2023-03-08,1
2023-03-08,1
2023-03-08,1
2023-03-08,1
2023-03-08,1
2023-03-08,1
2023-03-08,1
2023-03-08,1
2023-03-09,1
2023-03-09,1
2023-03-09,1
2023-03-09,1
2023-03-09,1
2023-03-09,1
2023-03-09,1
2023-03-09,1
2023-03-09,1
2023-03-09,1
2023-03-09,1
2023-03-09,1
2023-03-09,1
2023-03-09,1
2023-03-09,1
2023-03-09,1
2023-03-09,1
2023-03-09,1
2023-03-09,1
2023-03-09,1
2023-03-09,1
2023-03-09,1
2023-03-09,1
2023-03-09,1
2023-03-10,1
2023-03-10,1
2023-03-10,1
2023-03-10,1
2023-03-10,1
2023-03-10,1
2023-03-10,1
2023-03-10,1
2023-03-10,1
2023-03-10,1
2023-03-10,1
2023-03-10,1
2023-03-10,1
2023-03-10,1
2023-03-10,1
2023-03-10,1
2023-03-10,1
2023-03-10,1
2023-03-10,1
2023-03-10,1
2023-03-10,1
2023-03-10,1
2023-03-10,1
2023-03-10,1
2023-03-11,1
2023-03-11,1
2023-03-11,1
2023-03-11,1
2023-03-11,1
2023-03-11,1
2023-03-11,1
2023-03-11,1
2023-03-11,1
2023-03-11,1
2023-03-11,1
2023-03-11,1
2023-03-11,1
2023-03-11,1
2023-03-11,1
2023-03-11,1
2023-03-11,1
2023-03-11,1
2023-03-11,1
2023-03-11,1
2023-03-11,1
2023-03-11,1
2023-03-11,1
2023-03-11,1
2023-03-12,1
2023-03-12,1
2023-03-12,1
2023-03-12,1
2023-03-12,1
2023-03-12,1
2023-03-12,1
2023-03-12,1
2023-03-12,1
2023-03-12,1
2023-03-12,1
2023-03-12,1
2023-03-12,1
2023-03-12,1
2023-03-12,1
2023-03-12,1
2023-03-12,1
2023-03-12,1
2023-03-12,1
2023-03-12,1
2023-03-12,1
2023-03-12,1
2023-03-12,1
2023-03-12,1
2023-03-13,1
2023-03-13,1
2023-03-13,1
2023-03-13,1
2023-03-13,1
2023-03-13,1
2023-03-13,1
2023-03-13,1
2023-03-13,1
2023-03-13,1
2023-03-13,1
2023-03-13,1
2023-03-13,1
2023-03-13,1
2023-03-13,1
2023-03-13,1
2023-03-13,1
2023-03-13,1
2023-03-13,1
2023-03-13,1
2023-03-13,1
2023-03-13,1
2023-03-13,1
2023-03-13,1
2023-03-14,1
2023-03-14,1
2023-03-14,1
2023-03-14,1
2023-03-14,1
2023-03-14,1
2023-03-14,1
2023-03-14,1
2023-03-14,1
2023-03-14,1
2023-03-14,1
2023-03-14,1
2023-03-14,1
2023-03-14,1
2023-03-14,1
2023-03-14,1
2023-03-14,1
2023-03-14,1
2023-03-14,1
2023-03-14,1
2023-03-14,1
2023-03-14,1
2023-03-14,1
2023-03-14,1
2023-03-15,1
2023-03-15,1
2023-03-15,1
2023-03-15,1
2023-03-15,1
2023-03-15,1
2023-03-15,1
2023-03-15,1
2023-03-15,1
2023-03-15,1
2023-03-15,1
2023-03-15,1
2023-03-15,1
2023-03-15,1
2023-03-15,1
2023-03-15,1
2023-03-15,1
2023-03-15,1
2023-03-15,1
2023-03-15,1
2023-03-15,1
2023-03-15,1
2023-03-15,1
2023-03-15,1
2023-03-16,1
2023-03-16,1
2023-03-16,1
2023-03-16,1
2023-03-16,1
2023-03-16,1
2023-03-16,1
2023-03-16,1
2023-03-16,1
2023-03-16,1
2023-03-16,1
2023-03-16,1
2023-03-16,1
2023-03-16,1
2023-03-16,1
2023-03-16,1
2023-03-16,1
2023-03-16,1
2023-03-16,1
2023-03-16,1
2023-03-16,1
2023-03-16,1
2023-03-16,1
2023-03-16,1
2023-03-17,1
2023-03-17,1
2023-03-17,1
2023-03-17,1
2023-03-17,1
2023-03-17,1
2023-03-17,1
2023-03-17,1
2023-03-17,1
2023-03-17,1
2023-03-17,1
2023-03-17,1
2023-03-17,1
2023-03-17,1
2023-03-17,1
2023-03-17,1
2023-03-17,1
2023-03-17,1
2023-03-17,1
2023-03-17,1
2023-03-17,1
2023-03-17,1
2023-03-17,1
2023-03-17,1
2023-03-18,1
2023-03-18,1
2023-03-18,1
2023-03-18,1
2023-03-18,1
2023-03-18,1
2023-03-18,1
2023-03-18,1
2023-03-18,1
2023-03-18,1
2023-03-18,1
2023-03-18,1
2023-03-18,1
2023-03-18,1
2023-03-18,1
2023-03-18,1
2023-03-18,1
2023-03-18,1
2023-03-18,1
2023-03-18,1
2023-03-18,1
2023-03-18,1
2023-03-18,1
2023-03-18,1
2023-03-19,1
2023-03-19,1
2023-03-19,1
2023-03-19,1
2023-03-19,1
2023-03-19,1
2023-03-19,1
2023-03-19,1
2023-03-19,1
2023-03-19,1
2023-03-19,1
2023-03-19,1
2023-03-19,1
2023-03-19,1
2023-03-19,1
2023-03-19,1
2023-03-19,1
2023-03-19,1
2023-03-19,1
2023-03-19,1
2023-03-19,1
2023-03-19,1
2023-03-19,1
2023-03-19,1
2023-03-20,1
2023-03-20,1
2023-03-20,1
2023-03-20,1
2023-03-20,1
2023-03-20,1
2023-03-20,1
2023-03-20,1
2023-03-20,1
2023-03-20,1
2023-03-20,1
2023-03-20,1
2023-03-20,1
2023-03-20,1
2023-03-20,1
2023-03-20,1
2023-03-20,1
2023-03-20,1
2023-03-20,1
2023-03-20,1
2023-03-20,1
2023-03-20,1
2023-03-20,1
2023-03-20,1
2023-03-21,1
2023-03-21,1
2023-03-21,1
2023-03-21,1
2023-03-21,1
2023-03-21,1
2023-03-21,1
2023-03-21,1
2023-03-21,1
2023-03-21,1
2023-03-21,1
2023-03-21,1
2023-03-21,1
2023-03-21,1
2023-03-21,1
2023-03-21,1
2023-03-21,1
2023-03-21,1
2023-03-21,1
2023-03-21,1
2023-03-21,1
2023-03-21,1
2023-03-21,1
2023-03-21,1
2023-03-22,1
2023-03-22,1
2023-03-22,1
2023-03-22,1
2023-03-22,1
2023-03-22,1
2023-03-22,1
2023-03-22,1
2023-03-22,1
2023-03-22,1
2023-03-22,1
2023-03-22,1
2023-03-22,1
2023-03-22,1
2023-03-22,1
2023-03-22,1
2023-03-22,1
2023-03-22,1
2023-03-22,1
2023-03-22,1
2023-03-22,1
2023-03-22,1
2023-03-22,1
2023-03-22,1
2023-03-23,1
2023-03-23,1
2023-03-23,1
2023-03-23,1
2023-03-23,1
2023-03-23,1
2023-03-23,1
2023-03-23,1
2023-03-23,1
2023-03-23,1
2023-03-23,1
2023-03-23,1
2023-03-23,1
2023-03-23,1
2023-03-23,1
2023-03-23,1
2023-03-23,1
2023-03-23,1
2023-03-23,1
2023-03-23,1
2023-03-23,1
2023-03-23,1
2023-03-23,1
2023-03-23,1
2023-03-24,1
2023-03-24,1
2023-03-24,1
2023-03-24,1
2023-03-24,1
2023-03-24,1
2023-03-24,1
2023-03-24,1
2023-03-24,1
2023-03-24,1
2023-03-24,1
2023-03-24,1
2023-03-24,1
2023-03-24,1
2023-03-24,1
2023-03-24,1
2023-03-24,1
2023-03-24,1
2023-03-24,1
2023-03-24,1
2023-03-24,1
2023-03-24,1
2023-03-24,1
2023-03-24,1
2023-03-25,1
2023-03-25,1
2023-03-25,1
2023-03-25,1
2023-03-25,1
2023-03-25,1
2023-03-25,1
2023-03-25,1
2023-03-25,1
2023-03-25,1
2023-03-25,1
2023-03-25,1
2023-03-25,1
2023-03-25,1
2023-03-25,1
2023-03-25,1
2023-03-25,1
2023-03-25,1
2023-03-25,1
2023-03-25,1
2023-03-25,1
2023-03-25,1
2023-03-25,1
2023-03-25,1
2023-03-26,1
2023-03-26,1
2023-03-26,1
2023-03-26,1
2023-03-26,1
2023-03-26,1
2023-03-26,1
2023-03-26,1
2023-03-26,1
2023-03-26,1
2023-03-26,1
2023-03-26,1
2023-03-26,1
2023-03-26,1
2023-03-26,1
2023-03-26,1
2023-03-26,1
2023-03-26,1
2023-03-26,1
2023-03-26,1
2023-03-26,1
2023-03-26,1
2023-03-26,1
2023-03-26,1
2023-03-27,1
2023-03-27,1
2023-03-27,1
2023-03-27,1
2023-03-27,1
2023-03-27,1
2023-03-27,1
2023-03-27,1
2023-03-27,1
2023-03-27,1
2023-03-27,1
2023-03-27,1
2023-03-27,1
2023-03-27,1
2023-03-27,1
2023-03-27,1
2023-03-27,1
2023-03-27,1
2023-03-27,1
2023-03-27,1
2023-03-27,1
2023-03-27,1
2023-03-27,1
2023-03-27,1
2023-03-28,1
2023-03-28,1
2023-03-28,1
2023-03-28,1
2023-03-28,1
2023-03-28,1
2023-03-28,1
2023-03-28,1
2023-03-28,1
2023-03-28,1
2023-03-28,1
2023-03-28,1
2023-03-28,1
2023-03-28,1
2023-03-28,1
2023-03-28,1
2023-03-28,1
2023-03-28,1
2023-03-28,1
2023-03-28,1
2023-03-28,1
2023-03-28,1
2023-03-28,1
2023-03-28,1
2023-03-29,1
2023-03-29,1
2023-03-29,1
2023-03-29,1
2023-03-29,1
2023-03-29,1
2023-03-29,1
2023-03-29,1
2023-03-29,1
2023-03-29,1
2023-03-29,1
2023-03-29,1
2023-03-29,1
2023-03-29,1
2023-03-29,1
2023-03-29,1
2023-03-29,1
2023-03-29,1
2023-03-29,1
2023-03-29,1
2023-03-29,1
2023-03-29,1
2023-03-29,1
2023-03-29,1
2023-03-30,1
2023-03-30,1
2023-03-30,1
2023-03-30,1
2023-03-30,1
2023-03-30,1
2023-03-30,1
2023-03-30,1
2023-03-30,1
2023-03-30,1
2023-03-30,1
2023-03-30,1
2023-03-30,1
2023-03-30,1
2023-03-30,1
2023-03-30,1
2023-03-30,1
2023-03-30,1
2023-03-30,1
2023-03-30,1
2023-03-30,1
2023-03-30,1
2023-03-30,1
2023-03-30,1
2023-03-31,1
2023-03-31,1
2023-03-31,1
2023-03-31,1
2023-03-31,1
2023-03-31,1
2023-03-31,1
2023-03-31,1
2023-03-31,1
2023-03-31,1
2023-03-31,1
2023-03-31,1
2023-03-31,1
2023-03-31,1
2023-03-31,1
2023-03-31,1
2023-03-31,1
2023-03-31,1
2023-03-31,1
2023-03-31,1
2023-03-31,1
2023-03-31,1
2023-03-31,1
2023-03-31,1
2023-04-01,1
2023-04-01,1
2023-04-01,1
2023-04-01,1
2023-04-01,1
2023-04-01,1
2023-04-01,1
2023-04-01,1
2023-04-01,1
2023-04-01,1
2023-04-01,1
2023-04-01,1
2023-04-01,1
2023-04-01,1
2023-04-01,1
2023-04-01,1
2023-04-01,1
2023-04-01,1
2023-04-01,1
2023-04-01,1
2023-04-01,1
2023-04-01,1
2023-04-01,1
2023-04-01,1
2023-04-02,1
2023-04-02,1
2023-04-02,1
2023-04-02,1
2023-04-02,1
2023-04-02,1
2023-04-02,1
2023-04-02,1
2023-04-02,1
2023-04-02,1
2023-04-02,1
2023-04-02,1
2023-04-02,1
2023-04-02,1
2023-04-02,1
2023-04-02,1
2023-04-02,1
2023-04-02,1
2023-04-02,1
2023-04-02,1
2023-04-02,1
2023-04-02,1
2023-04-02,1
2023-04-02,1
2023-04-03,1
2023-04-03,1
2023-04-03,1
2023-04-03,1
2023-04-03,1
2023-04-03,1
2023-04-03,1
2023-04-03,1
2023-04-03,1
2023-04-03,1
2023-04-03,1
2023-04-03,1
2023-04-03,1
2023-04-03,1
2023-04-03,1
2023-04-03,1
2023-04-03,1
2023-04-03,1
2023-04-03,1
2023-04-03,1
2023-04-03,1
2023-04-03,1
2023-04-03,1
2023-04-03,1
2023-04-04,1
2023-04-04,1
2023-04-04,1
2023-04-04,1
2023-04-04,1
2023-04-04,1
2023-04-04,1
2023-04-04,1
2023-04-04,1
2023-04-04,1
2023-04-04,1
2023-04-04,1
2023-04-04,1
2023-04-04,1
2023-04-04,1
2023-04-04,1
2023-04-04,1
2023-04-04,1
2023-04-04,1
2023-04-04,1
2023-04-04,1
2023-04-04,1
2023-04-04,1
2023-04-04,1
2023-04-05,1
2023-04-05,1
2023-04-05,1
2023-04-05,1
2023-04-05,1
2023-04-05,1
2023-04-05,1
2023-04-05,1
2023-04-05,1
2023-04-05,1
2023-04-05,1
2023-04-05,1
2023-04-05,1
2023-04-05,1
2023-04-05,1
2023-04-05,1
2023-04-05,1
2023-04-05,1
2023-04-05,1
2023-04-05,1
2023-04-05,1
2023-04-05,1
2023-04-05,1
2023-04-05,1
2023-04-06,1
2023-04-06,1
2023-04-06,1
2023-04-06,1
2023-04-06,1
2023-04-06,1
2023-04-06,1
2023-04-06,1
2023-04-06,1
2023-04-06,1
2023-04-06,1
2023-04-06,1
2023-04-06,1
2023-04-06,1
2023-04-06,1
2023-04-06,1
2023-04-06,1
2023-04-06,1
2023-04-06,1
2023-04-06,1
2023-04-06,1
2023-04-06,1
2023-04-06,1
2023-04-06,1
2023-04-07,1
2023-04-07,1
2023-04-07,1
2023-04-07,1
2023-04-07,1
2023-04-07,1
2023-04-07,1
2023-04-07,1
2023-04-07,1
2023-04-07,1
2023-04-07,1
2023-04-07,1
2023-04-07,1
2023-04-07,1
2023-04-07,1
2023-04-07,1
2023-04-07,1
2023-04-07,1
2023-04-07,1
2023-04-07,1
2023-04-07,1
2023-04-07,1
2023-04-07,1
2023-04-07,1
2023-04-08,1
2023-04-08,1
2023-04-08,1
2023-04-08,1
2023-04-08,1
2023-04-08,1
2023-04-08,1
2023-04-08,1
2023-04-08,1
2023-04-08,1
2023-04-08,1
2023-04-08,1
2023-04-08,1
2023-04-08,1
2023-04-08,1
2023-04-08,1
2023-04-08,1
2023-04-08,1
2023-04-08,1
2023-04-08,1
2023-04-08,1
2023-04-08,1
2023-04-08,1
2023-04-08,1
2023-04-09,1
2023-04-09,1
2023-04-09,1
2023-04-09,1
2023-04-09,1
2023-04-09,1
2023-04-09,1
2023-04-09,1
2023-04-09,1
2023-04-09,1
2023-04-09,1
2023-04-09,1
2023-04-09,1
2023-04-09,1
2023-04-09,1
2023-04-09,1
2023-04-09,1
2023-04-09,1
2023-04-09,1
2023-04-09,1
2023-04-09,1
2023-04-09,1
2023-04-09,1
2023-04-09,1
2023-04-10,1
2023-04-10,1
2023-04-10,1
2023-04-10,1
2023-04-10,1
2023-04-10,1
2023-04-10,1
2023-04-10,1
2023-04-10,1
2023-04-10,1
2023-04-10,1
2023-04-10,1
2023-04-10,1
2023-04-10,1
2023-04-10,1
2023-04-10,1
2023-04-10,1
2023-04-10,1
2023-04-10,1
2023-04-10,1
2023-04-10,1
2023-04-10,1
2023-04-10,1
2023-04-10,1
2023-04-11,1
2023-04-11,1
2023-04-11,1
2023-04-11,1
2023-04-11,1
2023-04-11,1
2023-04-11,1
2023-04-11,1
2023-04-11,1
2023-04-11,1
2023-04-11,1
2023-04-11,1
2023-04-11,1
2023-04-11,1
2023-04-11,1
2023-04-11,1
2023-04-11,1
2023-04-11,1
2023-04-11,1
2023-04-11,1
2023-04-11,1
2023-04-11,1
2023-04-11,1
2023-04-11,1
2023-04-12,1
2023-04-12,1
2023-04-12,1
2023-04-12,1
2023-04-12,1
2023-04-12,1
2023-04-12,1
2023-04-12,1
2023-04-12,1
2023-04-12,1
2023-04-12,1
2023-04-12,1
2023-04-12,1
2023-04-12,1
2023-04-12,1
2023-04-12,1
2023-04-12,1
2023-04-12,1
2023-04-12,1
2023-04-12,1
2023-04-12,1
2023-04-12,1
2023-04-12,1
2023-04-12,1
2023-04-13,1
2023-04-13,1
2023-04-13,1
2023-04-13,1
2023-04-13,1
2023-04-13,1
2023-04-13,1
2023-04-13,1
2023-04-13,1
2023-04-13,1
2023-04-13,1
2023-04-13,1
2023-04-13,1
2023-04-13,1
2023-04-13,1
2023-04-13,1
2023-04-13,1
2023-04-13,1
2023-04-13,1
2023-04-13,1
2023-04-13,1
2023-04-13,1
2023-04-13,1
2023-04-13,1
2023-04-14,1
2023-04-14,1
2023-04-14,1
2023-04-14,1
2023-04-14,1
2023-04-14,1
2023-04-14,1
2023-04-14,1
2023-04-14,1
2023-04-14,1
2023-04-14,1
2023-04-14,1
2023-04-14,1
2023-04-14,1
2023-04-14,1
2023-04-14,1
2023-04-14,1
2023-04-14,1
2023-04-14,1
2023-04-14,1
2023-04-14,1
2023-04-14,1
2023-04-14,1
2023-04-14,1
2023-04-15,1
2023-04-15,1
2023-04-15,1
2023-04-15,1
2023-04-15,1
2023-04-15,1
2023-04-15,1
2023-04-15,1
2023-04-15,1
2023-04-15,1
2023-04-15,1
2023-04-15,1
2023-04-15,1
2023-04-15,1
2023-04-15,1
2023-04-15,1
2023-04-15,1
2023-04-15,1
2023-04-15,1
2023-04-15,1
2023-04-15,1
2023-04-15,1
2023-04-15,1
2023-04-15,1
2023-04-16,1
2023-04-16,1
2023-04-16,1
2023-04-16,1
2023-04-16,1
2023-04-16,1
2023-04-16,1
2023-04-16,1
2023-04-16,1
2023-04-16,1
2023-04-16,1
2023-04-16,1
2023-04-16,1
2023-04-16,1
2023-04-16,1
2023-04-16,1
2023-04-16,1
2023-04-16,1
2023-04-16,1
2023-04-16,1
2023-04-16,1
2023-04-16,1
2023-04-16,1
2023-04-16,1
2023-04-17,1
2023-04-17,1
2023-04-17,1
2023-04-17,1
2023-04-17,1
2023-04-17,1
2023-04-17,1
2023-04-17,1
2023-04-17,1
2023-04-17,1
2023-04-17,1
2023-04-17,1
2023-04-17,1
2023-04-17,1
2023-04-17,1
2023-04-17,1
2023-04-17,1
2023-04-17,1
2023-04-17,1
2023-04-17,1
2023-04-17,1
2023-04-17,1
2023-04-17,1
2023-04-17,1
2023-04-18,1
2023-04-18,1
2023-04-18,1
2023-04-18,1
2023-04-18,1
2023-04-18,1
2023-04-18,1
2023-04-18,1
2023-04-18,1
2023-04-18,1
2023-04-18,1
2023-04-18,1
2023-04-18,1
2023-04-18,1
2023-04-18,1
2023-04-18,1
2023-04-18,1
2023-04-18,1
2023-04-18,1
2023-04-18,1
2023-04-18,1
2023-04-18,1
2023-04-18,1
2023-04-18,1
2023-04-19,1
2023-04-19,1
2023-04-19,1
2023-04-19,1
2023-04-19,1
2023-04-19,1
2023-04-19,1
2023-04-19,1
2023-04-19,1
2023-04-19,1
2023-04-19,1
2023-04-19,1
2023-04-19,1
2023-04-19,1
2023-04-19,1
2023-04-19,1
2023-04-19,1
2023-04-19,1
2023-04-19,1
2023-04-19,1
2023-04-19,1
2023-04-19,1
2023-04-19,1
2023-04-19,1
2023-04-20,1
2023-04-20,1
2023-04-20,1
2023-04-20,1
2023-04-20,1
2023-04-20,1
2023-04-20,1
2023-04-20,1
2023-04-20,1
2023-04-20,1
2023-04-20,1
2023-04-20,1
2023-04-20,1
2023-04-20,1
2023-04-20,1
2023-04-20,1
2023-04-20,1
2023-04-20,1
2023-04-20,1
2023-04-20,1
2023-04-20,1
2023-04-20,1
2023-04-20,1
2023-04-20,1
2023-04-21,1
2023-04-21,1
2023-04-21,1
2023-04-21,1
2023-04-21,1
2023-04-21,1
2023-04-21,1
2023-04-21,1
2023-04-21,1
2023-04-21,1
2023-04-21,1
2023-04-21,1
2023-04-21,1
2023-04-21,1
2023-04-21,1
2023-04-21,1
2023-04-21,1
2023-04-21,1
2023-04-21,1
2023-04-21,1
2023-04-21,1
2023-04-21,1
2023-04-21,1
2023-04-21,1
2023-04-22,1
2023-04-22,1
2023-04-22,1
2023-04-22,1
2023-04-22,1
2023-04-22,1
2023-04-22,1
2023-04-22,1
2023-04-22,1
2023-04-22,1
2023-04-22,1
2023-04-22,1
2023-04-22,1
2023-04-22,1
2023-04-22,1
2023-04-22,1
2023-04-22,1
2023-04-22,1
2023-04-22,1
2023-04-22,1
2023-04-22,1
2023-04-22,1
2023-04-22,1
2023-04-22,1
2023-04-23,1
2023-04-23,1
2023-04-23,1
2023-04-23,1
2023-04-23,1
2023-04-23,1
2023-04-23,1
2023-04-23,1
2023-04-23,1
2023-04-23,1
2023-04-23,1
2023-04-23,1
2023-04-23,1
2023-04-23,1
2023-04-23,1
2023-04-23,1
2023-04-23,1
2023-04-23,1
2023-04-23,1
2023-04-23,1
2023-04-23,1
2023-04-23,1
2023-04-23,1
2023-04-23,1
2023-04-24,1
2023-04-24,1
2023-04-24,1
2023-04-24,1
2023-04-24,1
2023-04-24,1
2023-04-24,1
2023-04-24,1
2023-04-24,1
2023-04-24,1
2023-04-24,1
2023-04-24,1
2023-04-24,1
2023-04-24,1
2023-04-24,1
2023-04-24,1
2023-04-24,1
2023-04-24,1
2023-04-24,1
2023-04-24,1
2023-04-24,1
2023-04-24,1
2023-04-24,1
2023-04-24,1
2023-04-25,1
2023-04-25,1
2023-04-25,1
2023-04-25,1
2023-04-25,1
2023-04-25,1
2023-04-25,1
2023-04-25,1
2023-04-25,1
2023-04-25,1
2023-04-25,1
2023-04-25,1
2023-04-25,1
2023-04-25,1
2023-04-25,1
2023-04-25,1
2023-04-25,1
2023-04-25,1
2023-04-25,1
2023-04-25,1
2023-04-25,1
2023-04-25,1
2023-04-25,1
2023-04-25,1
2023-04-26,1
2023-04-26,1
2023-04-26,1
2023-04-26,1
2023-04-26,1
2023-04-26,1
2023-04-26,1
2023-04-26,1
2023-04-26,1
2023-04-26,1
2023-04-26,1
2023-04-26,1
2023-04-26,1
2023-04-26,1
2023-04-26,1
2023-04-26,1
2023-04-26,1
2023-04-26,1
2023-04-26,1
2023-04-26,1
2023-04-26,1
2023-04-26,1
2023-04-26,1
2023-04-26,1
2023-04-27,1
2023-04-27,1
2023-04-27,1
2023-04-27,1
2023-04-27,1
2023-04-27,1
2023-04-27,1
2023-04-27,1
2023-04-27,1
2023-04-27,1
2023-04-27,1
2023-04-27,1
2023-04-27,1
2023-04-27,1
2023-04-27,1
2023-04-27,1
2023-04-27,1
2023-04-27,1
2023-04-27,1
2023-04-27,1
2023-04-27,1
2023-04-27,1
2023-04-27,1
2023-04-27,1
2023-04-28,1
2023-04-28,1
2023-04-28,1
2023-04-28,1
2023-04-28,1
2023-04-28,1
2023-04-28,1
2023-04-28,1
2023-04-28,1
2023-04-28,1
2023-04-28,1
2023-04-28,1
2023-04-28,1
2023-04-28,1
2023-04-28,1
2023-04-28,1
2023-04-28,1
2023-04-28,1
2023-04-28,1
2023-04-28,1
2023-04-28,1
2023-04-28,1
2023-04-28,1
2023-04-28,1
2023-04-29,1
2023-04-29,1
2023-04-29,1
2023-04-29,1
2023-04-29,1
2023-04-29,1
2023-04-29,1
2023-04-29,1
2023-04-29,1
2023-04-29,1
2023-04-29,1
2023-04-29,1
2023-04-29,1
2023-04-29,1
2023-04-29,1
2023-04-29,1
2023-04-29,1
2023-04-29,1
2023-04-29,1
2023-04-29,1
2023-04-29,1
2023-04-29,1
2023-04-29,1
2023-04-29,1
2023-04-30,1
2023-04-30,1
2023-04-30,1
2023-04-30,1
2023-04-30,1
2023-04-30,1
2023-04-30,1
2023-04-30,1
2023-04-30,1
2023-04-30,1
2023-04-30,1
2023-04-30,1
2023-04-30,1
2023-04-30,1
2023-04-30,1
2023-04-30,1
2023-04-30,1
2023-04-30,1
2023-04-30,1
2023-04-30,1
2023-04-30,1
2023-04-30,1
2023-04-30,1
2023-04-30,1
2023-05-01,1
2023-05-01,1
2023-05-01,1
2023-05-01,1
2023-05-01,1
2023-05-01,1
2023-05-01,1
2023-05-01,1
2023-05-01,1
2023-05-01,1
2023-05-01,1
2023-05-01,1
2023-05-01,1
2023-05-01,1
2023-05-01,1
2023-05-01,1
2023-05-01,1
2023-05-01,1
2023-05-01,1
2023-05-01,1
2023-05-01,1
2023-05-01,1
2023-05-01,1
2023-05-01,1
2023-05-02,1
2023-05-02,1
2023-05-02,1
2023-05-02,1
2023-05-02,1
2023-05-02,1
2023-05-02,1
2023-05-02,1
2023-05-02,1
2023-05-02,1
2023-05-02,1
2023-05-02,1
2023-05-02,1
2023-05-02,1
2023-05-02,1
2023-05-02,1
2023-05-02,1
2023-05-02,1
2023-05-02,1
2023-05-02,1
2023-05-02,1
2023-05-02,1
2023-05-02,1
2023-05-02,1
2023-05-03,1
2023-05-03,1
2023-05-03,1
2023-05-03,1
2023-05-03,1
2023-05-03,1
2023-05-03,1
2023-05-03,1
2023-05-03,1
2023-05-03,1
2023-05-03,1
2023-05-03,1
2023-05-03,1
2023-05-03,1
2023-05-03,1
2023-05-03,1
2023-05-03,1
2023-05-03,1
2023-05-03,1
2023-05-03,1
2023-05-03,1
2023-05-03,1
2023-05-03,1
2023-05-03,1
2023-05-04,1
2023-05-04,1
2023-05-04,1
2023-05-04,1
2023-05-04,1
2023-05-04,1
2023-05-04,1
2023-05-04,1
2023-05-04,1
2023-05-04,1
2023-05-04,1
2023-05-04,1
2023-05-04,1
2023-05-04,1
2023-05-04,1
2023-05-04,1
2023-05-04,1
2023-05-04,1
2023-05-04,1
2023-05-04,1
2023-05-04,1
2023-05-04,1
2023-05-04,1
2023-05-04,1
2023-05-05,1
2023-05-05,1
2023-05-05,1
2023-05-05,1
2023-05-05,1
2023-05-05,1
2023-05-05,1
2023-05-05,1
2023-05-05,1
2023-05-05,1
2023-05-05,1
2023-05-05,1
2023-05-05,1
2023-05-05,1
2023-05-05,1
2023-05-05,1
2023-05-05,1
2023-05-05,1
2023-05-05,1
2023-05-05,1
2023-05-05,1
2023-05-05,1
2023-05-05,1
2023-05-05,1
2023-05-06,1
2023-05-06,1
2023-05-06,1
2023-05-06,1
2023-05-06,1
2023-05-06,1
2023-05-06,1
2023-05-06,1
2023-05-06,1
2023-05-06,1
2023-05-06,1
2023-05-06,1
2023-05-06,1
2023-05-06,1
